filepath,class,mean,variance
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/bfc76298-a208-4a0a-88b0-580218720055___FREC_Pwd.M 4904.JPG,powdery_mildew,0.4180116653442383,0.023342840373516083
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/23e08ad8-dc78-4b12-bb24-8fb2eec6065d___FREC_Pwd.M 4827.JPG,powdery_mildew,0.41800668835639954,0.021961107850074768
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/da8982a8-d154-4870-8163-06efb1faa594___FREC_Pwd.M 4953_flipLR.JPG,powdery_mildew,0.5959160923957825,0.02221565879881382
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/933c196b-f28c-4cd9-8620-ef97762ff394___FREC_Pwd.M 4772.JPG,powdery_mildew,0.44186797738075256,0.03382691368460655
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/cc770f77-f915-4832-a688-fd5adac8fae0___FREC_Pwd.M 0475.JPG,powdery_mildew,0.5632641315460205,0.027423202991485596
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/7a567828-29c4-47e9-8503-66cf4d211f68___FREC_Pwd.M 0352_flipLR.JPG,powdery_mildew,0.40299180150032043,0.03140871971845627
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e6992d5a-59ab-432b-8eff-f34f5c6abf1e___FREC_Pwd.M 0553.JPG,powdery_mildew,0.3808266222476959,0.019166136160492897
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/dc06d560-e913-4f2f-adb9-7fe0ab5b5a92___FREC_Pwd.M 4580_flipLR.JPG,powdery_mildew,0.435892790555954,0.022017600014805794
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/87458990-3ac3-4cc8-bee6-d4135cb92086___FREC_Pwd.M 0561.JPG,powdery_mildew,0.33303073048591614,0.01024818979203701
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f8719075-186b-41c2-af02-65f27d50e01f___FREC_Pwd.M 0289_flipLR.JPG,powdery_mildew,0.4254932403564453,0.02072080411016941
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/36875378-8b7e-484f-a557-f1a2d2a9b308___FREC_Pwd.M 4582_flipLR.JPG,powdery_mildew,0.4925561249256134,0.01874156855046749
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ff59e364-f269-4a12-ac5a-be4f1e05dbe3___FREC_Pwd.M 4579_flipLR.JPG,powdery_mildew,0.38759422302246094,0.01312196720391512
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c871d4ee-1726-4873-9e5c-ffe67de425fb___FREC_Pwd.M 4705_flipLR.JPG,powdery_mildew,0.4533531665802002,0.039556462317705154
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f4e8883a-b92b-449c-9f9f-447bc9b288c6___FREC_Pwd.M 4893_flipLR.JPG,powdery_mildew,0.29092177748680115,0.014334469102323055
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/327470f8-b708-4976-b2fa-873da3ef6b39___FREC_Pwd.M 0319_flipLR.JPG,powdery_mildew,0.4247947931289673,0.01983843930065632
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/683ff209-2360-44c5-bc28-7ae288869562___FREC_Pwd.M 4740_flipLR.JPG,powdery_mildew,0.4299358129501343,0.03802895173430443
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/00b7df55-c789-43d6-a02e-a579ac9d07e6___FREC_Pwd.M 4748.JPG,powdery_mildew,0.5000773072242737,0.013214739970862865
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6faac72d-9593-4b9f-9008-93ecdf88c730___FREC_Pwd.M 0308_flipLR.JPG,powdery_mildew,0.41234394907951355,0.017669253051280975
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e79eda22-9c31-4e34-87e1-e1c9ae2d6449___FREC_Pwd.M 4988_flipLR.JPG,powdery_mildew,0.3725520074367523,0.014037407003343105
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2ad49112-96a3-42df-a00f-72df73f8efaa___FREC_Pwd.M 4610.JPG,powdery_mildew,0.5109042525291443,0.029666878283023834
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/15679d43-c95a-4ca4-9189-e08d6b5afbfa___FREC_Pwd.M 0309.JPG,powdery_mildew,0.4484308958053589,0.019526243209838867
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2bcdc570-6ff7-4a62-8424-0a1c44e22fdb___FREC_Pwd.M 4818_flipLR.JPG,powdery_mildew,0.5039244294166565,0.02067352645099163
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2e819085-5262-4a14-989b-e21480ba948a___FREC_Pwd.M 0499_flipLR.JPG,powdery_mildew,0.3986842632293701,0.02361162006855011
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f4021e21-1d79-4eac-a128-3e67ce8d51b4___FREC_Pwd.M 4896_flipLR.JPG,powdery_mildew,0.47506916522979736,0.03532860428094864
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/13cd1180-f191-4603-9c1a-02ebec65f2c1___FREC_Pwd.M 4561_flipLR.JPG,powdery_mildew,0.4848348796367645,0.014864172786474228
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e79eda22-9c31-4e34-87e1-e1c9ae2d6449___FREC_Pwd.M 4988.JPG,powdery_mildew,0.3725522756576538,0.014036938548088074
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/48a8b952-2746-4a2d-95f0-18f6efcaa834___FREC_Pwd.M 4794_flipLR.JPG,powdery_mildew,0.4828462600708008,0.017021508887410164
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/063a1f13-313b-4ed5-bf9f-cc8b6ceff957___FREC_Pwd.M 4758.JPG,powdery_mildew,0.5083100199699402,0.02086205780506134
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/d92a47e9-a0b3-40d4-a515-b4dc7e27a3aa___FREC_Pwd.M 4587_flipLR.JPG,powdery_mildew,0.40443098545074463,0.01648612506687641
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/437415ee-ae8f-4671-bd7c-becdcb15fb03___FREC_Pwd.M 5107_flipLR.JPG,powdery_mildew,0.46176180243492126,0.017734497785568237
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1bbbffe8-ebdd-497c-b8ed-d90ad1a901e8___FREC_Pwd.M 4755.JPG,powdery_mildew,0.46203234791755676,0.01801769621670246
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b22853ce-86ca-4a0c-9a16-ce82e0817513___FREC_Pwd.M 4942_flipLR.JPG,powdery_mildew,0.45419904589653015,0.017818203195929527
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f8dd4a75-9b51-4d3a-8774-817bff84b1a7___FREC_Pwd.M 0570_flipLR.JPG,powdery_mildew,0.4473862946033478,0.015194420702755451
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/eaa2a350-ce36-4b52-b259-d71d43ee2dda___FREC_Pwd.M 0353.JPG,powdery_mildew,0.43639302253723145,0.023837639018893242
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2eb1542f-217e-488e-853c-3fe8f3044e10___FREC_Pwd.M 4998_flipLR.JPG,powdery_mildew,0.49631866812705994,0.015978427603840828
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/9798c4ae-5a80-4386-9e1c-c306d507940b___FREC_Pwd.M 0465.JPG,powdery_mildew,0.45794805884361267,0.018637826666235924
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3a9dde01-97de-4650-b6e8-1f76b1597e7e___FREC_Pwd.M 4864_flipLR.JPG,powdery_mildew,0.4431476891040802,0.02459009923040867
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/31a54a72-3f8a-4b00-b283-7b8b20d72234___FREC_Pwd.M 4685.JPG,powdery_mildew,0.4728148877620697,0.024035150185227394
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3e71bd88-d17c-4e8f-b32b-9848ddc093ce___FREC_Pwd.M 4509.JPG,powdery_mildew,0.3566138744354248,0.025759926065802574
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5bdf2bac-34ff-4636-81fa-813a3564e1c6___FREC_Pwd.M 4802_flipLR.JPG,powdery_mildew,0.49477362632751465,0.02102627046406269
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/535f0fec-14f2-4222-a44a-1e4f52d2ab0c___FREC_Pwd.M 0259_flipLR.JPG,powdery_mildew,0.43176957964897156,0.03192257508635521
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/da099922-273a-456d-a8c0-84226a746907___FREC_Pwd.M 4881_flipLR.JPG,powdery_mildew,0.3897896111011505,0.025386253371834755
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/fdfada36-240c-4274-afd3-fc159f236d36___FREC_Pwd.M 4831.JPG,powdery_mildew,0.3728673756122589,0.016658930107951164
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f4a25922-202e-4024-8eb9-636311603cba___FREC_Pwd.M 0441.JPG,powdery_mildew,0.35826703906059265,0.02434384636580944
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a5fa9413-8503-4da7-8845-345402c4004f___FREC_Pwd.M 4861_flipLR.JPG,powdery_mildew,0.5124836564064026,0.01892494224011898
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/063a1f13-313b-4ed5-bf9f-cc8b6ceff957___FREC_Pwd.M 4758_flipLR.JPG,powdery_mildew,0.5083069205284119,0.020862556993961334
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/37d9fccc-2d35-48c0-be73-f56b5a1e7665___FREC_Pwd.M 0303_flipLR.JPG,powdery_mildew,0.46350061893463135,0.014688397757709026
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/dd6a34da-d476-471e-ad72-f7ac94236416___FREC_Pwd.M 0365.JPG,powdery_mildew,0.3386867940425873,0.021238645538687706
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/77627584-80d1-4b90-ba73-1d7c57f37da7___FREC_Pwd.M 0568.JPG,powdery_mildew,0.4369509220123291,0.026214735582470894
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ab79b5ac-9d44-42c8-a745-25cca89aed90___FREC_Pwd.M 4925_flipLR.JPG,powdery_mildew,0.5307289958000183,0.018064895644783974
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2a4aa38d-38dc-4e3d-8584-e248d9f1349d___FREC_Pwd.M 0502.JPG,powdery_mildew,0.45960143208503723,0.027439778670668602
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/cf7647c6-0ec6-42d0-8885-b9f7697be34b___FREC_Pwd.M 4931_flipLR.JPG,powdery_mildew,0.4701855480670929,0.021391982212662697
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6ae2e341-c330-46c4-835a-813ddbf61540___FREC_Pwd.M 4785_flipLR.JPG,powdery_mildew,0.41739508509635925,0.012749937362968922
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/776bd11d-e7d0-404c-a356-2168ab65bb7c___FREC_Pwd.M 0339.JPG,powdery_mildew,0.38623639941215515,0.02026335336267948
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/eaa2a350-ce36-4b52-b259-d71d43ee2dda___FREC_Pwd.M 0353_flipLR.JPG,powdery_mildew,0.436394602060318,0.023837238550186157
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f310a75d-83cb-49db-9df0-b88971930485___FREC_Pwd.M 5130_flipLR.JPG,powdery_mildew,0.43643519282341003,0.02629537135362625
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3c62ecda-0c15-4a6c-9343-f4a54d4e27cb___FREC_Pwd.M 4536_flipLR.JPG,powdery_mildew,0.5440752506256104,0.02973972074687481
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/fbc52151-4c04-430b-a188-a03b17d93d0d___FREC_Pwd.M 0266_flipLR.JPG,powdery_mildew,0.46487340331077576,0.01660182513296604
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b0bffb64-e057-4fab-ac6e-4a1a51ee0929___FREC_Pwd.M 4539_flipLR.JPG,powdery_mildew,0.5021239519119263,0.022839991375803947
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/095db5eb-0b4e-4344-b3e9-f3f37a97ac24___FREC_Pwd.M 0421.JPG,powdery_mildew,0.42169392108917236,0.01867964118719101
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/59f996b8-cda8-44d9-807e-4567efaeade8___FREC_Pwd.M 4714.JPG,powdery_mildew,0.49429547786712646,0.029330523684620857
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/00b7df55-c789-43d6-a02e-a579ac9d07e6___FREC_Pwd.M 4748_flipLR.JPG,powdery_mildew,0.5000820159912109,0.013214628212153912
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3e71bd88-d17c-4e8f-b32b-9848ddc093ce___FREC_Pwd.M 4509_flipLR.JPG,powdery_mildew,0.35661494731903076,0.02576013095676899
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e93cfbbd-e8ca-46a9-b709-00d28fce4c51___FREC_Pwd.M 0468_flipLR.JPG,powdery_mildew,0.36680349707603455,0.008411934599280357
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/87e0db60-4830-436a-ab50-5e5bfa10028f___FREC_Pwd.M 5080_flipLR.JPG,powdery_mildew,0.5072959065437317,0.012672402895987034
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b67c84bb-04cb-41f3-bb91-0f7f32fc5f1e___FREC_Pwd.M 5035.JPG,powdery_mildew,0.5059660077095032,0.026111794635653496
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/52ecce7d-bcd4-4d36-b455-b0948eb02371___FREC_Pwd.M 4724_flipLR.JPG,powdery_mildew,0.468085378408432,0.041815441101789474
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/7aa06c3f-08e1-4de1-9bfb-3f6bdd4c1abd___FREC_Pwd.M 5034_flipLR.JPG,powdery_mildew,0.47679755091667175,0.020393377169966698
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2d356a28-26fe-45e9-8f3d-d65c7a5be236___FREC_Pwd.M 0420.JPG,powdery_mildew,0.41313377022743225,0.01874656416475773
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b5e589a6-b808-4d42-8e8b-f41d554f29e2___FREC_Pwd.M 4694.JPG,powdery_mildew,0.43836212158203125,0.04105788841843605
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3d908213-1f46-40a1-b4d6-567d4f05edfe___FREC_Pwd.M 0287_flipLR.JPG,powdery_mildew,0.41473162174224854,0.012728173285722733
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/80b27199-5f5a-48e0-8dd0-f75cf23e1519___FREC_Pwd.M 4927.JPG,powdery_mildew,0.5218662619590759,0.015719931572675705
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0c22dfef-7413-4f46-b949-903d238678a3___FREC_Pwd.M 5094_flipLR.JPG,powdery_mildew,0.46223708987236023,0.01866021938621998
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ebd3dcc5-9ac0-49c8-b8cd-03f4869f9ce2___FREC_Pwd.M 4695.JPG,powdery_mildew,0.44569554924964905,0.01957940310239792
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/cfafb471-f8ce-4887-97c6-28363fa5164b___FREC_Pwd.M 4571.JPG,powdery_mildew,0.49287524819374084,0.027088763192296028
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4b402153-97b6-4d4b-bb3e-b287349d7d41___FREC_Pwd.M 5025_flipLR.JPG,powdery_mildew,0.4651508629322052,0.019313788041472435
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c98fe18a-cac1-4956-8fa5-a5bac2c5c268___FREC_Pwd.M 4793_flipLR.JPG,powdery_mildew,0.4788418114185333,0.020682744681835175
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/31e0b236-bd92-4020-976d-520cdff0e28b___FREC_Pwd.M 5066.JPG,powdery_mildew,0.46175214648246765,0.019451064988970757
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1e223698-b6c1-4c4d-8762-240c0435ce09___FREC_Pwd.M 5100_flipLR.JPG,powdery_mildew,0.47223448753356934,0.01337684690952301
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6d3cf9a5-37ab-41e6-b786-4ba6e245560a___FREC_Pwd.M 0521.JPG,powdery_mildew,0.4933205544948578,0.014331575483083725
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/29533f16-ecd8-4813-9aef-183c0caff693___FREC_Pwd.M 4855_flipLR.JPG,powdery_mildew,0.48114871978759766,0.02275627665221691
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ab77f14b-ac04-4420-9b95-3758c1840c53___FREC_Pwd.M 5026_flipLR.JPG,powdery_mildew,0.4704028367996216,0.013426731340587139
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/67671558-ae51-4cb1-9a17-06b46bce2059___FREC_Pwd.M 5009.JPG,powdery_mildew,0.45974302291870117,0.01661868393421173
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e1c64177-d299-42a7-9d72-7ec29a326460___FREC_Pwd.M 4834.JPG,powdery_mildew,0.44523879885673523,0.02465996891260147
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/d900ece6-df13-478f-a07a-be31c56e64d5___FREC_Pwd.M 0290_flipLR.JPG,powdery_mildew,0.40680596232414246,0.022805579006671906
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/56b0482b-80d1-4cd8-82c9-478b8d9e296e___FREC_Pwd.M 0594_flipLR.JPG,powdery_mildew,0.34043189883232117,0.017701325938105583
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/30e77fa2-3d3d-4ae4-aa44-f8f877f420af___FREC_Pwd.M 0592.JPG,powdery_mildew,0.571338951587677,0.02292650006711483
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/261f74c4-437a-49a1-8039-a04f6ee6e986___FREC_Pwd.M 4819.JPG,powdery_mildew,0.4843399226665497,0.035189028829336166
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6d700706-12f6-40a3-b293-699aabce7ba0___FREC_Pwd.M 0288_flipLR.JPG,powdery_mildew,0.4525947570800781,0.019269676879048347
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4aaa4317-e0d2-4068-9416-0138cc27325a___FREC_Pwd.M 4607.JPG,powdery_mildew,0.3498789072036743,0.010844137519598007
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b60cc28f-7b33-4b48-a8d6-504a11773e22___FREC_Pwd.M 0548.JPG,powdery_mildew,0.5001108050346375,0.018282175064086914
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5c001ce6-71a9-4f04-9fbd-06f7e73c671b___FREC_Pwd.M 4965_flipLR.JPG,powdery_mildew,0.4600847065448761,0.0149476183578372
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3a043be9-9ea9-4017-9ebc-1a10084dbe08___FREC_Pwd.M 0388_flipLR.JPG,powdery_mildew,0.414335697889328,0.029339252039790154
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1816815c-24b3-4da2-bc43-61f8a9a93e2d___FREC_Pwd.M 4937_flipLR.JPG,powdery_mildew,0.4996574819087982,0.01189336832612753
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/cbac0b30-05d8-4fb1-b193-347d8d989bd6___FREC_Pwd.M 4721_flipLR.JPG,powdery_mildew,0.4352668523788452,0.030705204233527184
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1d792544-0c6e-4d7c-b61f-a4a9e034e630___FREC_Pwd.M 0358_flipLR.JPG,powdery_mildew,0.4502335786819458,0.018821822479367256
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1e6e1d27-5a7d-4f2a-ad97-9cc632136ea9___FREC_Pwd.M 0578_flipLR.JPG,powdery_mildew,0.450974702835083,0.016603341326117516
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ffdeb404-b84d-4389-9cc9-e1d3159374fe___FREC_Pwd.M 4625_flipLR.JPG,powdery_mildew,0.4665946066379547,0.023782743141055107
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b37f183b-a1cb-4301-ab48-f9d6a3e46e0f___FREC_Pwd.M 4799_flipLR.JPG,powdery_mildew,0.42305776476860046,0.03123622201383114
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1e5a88c6-d50c-4e12-8e9a-93c69595143e___FREC_Pwd.M 4858.JPG,powdery_mildew,0.5302922129631042,0.027544958516955376
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/45cf163b-2919-4194-82a1-5e6c0671767e___FREC_Pwd.M 5014.JPG,powdery_mildew,0.4946223199367523,0.015984831377863884
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2b4e1ad2-bea7-450b-9d25-35700becc958___FREC_Pwd.M 4805.JPG,powdery_mildew,0.5018550753593445,0.01739099621772766
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ef4c52e5-d7d8-4996-b445-42478df2c353___FREC_Pwd.M 0584_flipLR.JPG,powdery_mildew,0.5265187621116638,0.018269389867782593
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2b1b73ab-346e-4a2d-94b2-c17aaffaed3d___FREC_Pwd.M 4749.JPG,powdery_mildew,0.37101128697395325,0.0235148873180151
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/053340db-a887-46bf-99d3-367b8175efd3___FREC_Pwd.M 4938_flipLR.JPG,powdery_mildew,0.43177545070648193,0.016262290999293327
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b3e33cf2-c3ab-4ad1-9194-6e394554a340___FREC_Pwd.M 4614.JPG,powdery_mildew,0.4115651845932007,0.016059281304478645
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0c477c6e-29a6-44a1-8c99-6f19f864f73e___FREC_Pwd.M 5112.JPG,powdery_mildew,0.46060916781425476,0.013295743614435196
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/42435498-17af-4a69-acbd-c552cbdc2761___FREC_Pwd.M 4604.JPG,powdery_mildew,0.5229687094688416,0.014591152779757977
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6c194f25-d1cb-48b1-908e-e6a66a0f6ed2___FREC_Pwd.M 5008.JPG,powdery_mildew,0.39807459712028503,0.010235724039375782
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e3e163b5-48e0-4820-8140-6353bf6ab71d___FREC_Pwd.M 0270.JPG,powdery_mildew,0.4085714519023895,0.031436361372470856
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/15679d43-c95a-4ca4-9189-e08d6b5afbfa___FREC_Pwd.M 0309_flipLR.JPG,powdery_mildew,0.4484347403049469,0.019525881856679916
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/11134918-12d8-465d-a7a3-20f0b3966979___FREC_Pwd.M 4957_flipLR.JPG,powdery_mildew,0.497855544090271,0.019986022263765335
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/78a912be-4a06-43c3-ac79-876b1a0f7c9f___FREC_Pwd.M 5072.JPG,powdery_mildew,0.4384740889072418,0.015657545998692513
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/95689263-5b6a-4aba-9b28-ec6adb2c4eaf___FREC_Pwd.M 0418.JPG,powdery_mildew,0.43395543098449707,0.02197330631315708
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/da8982a8-d154-4870-8163-06efb1faa594___FREC_Pwd.M 4953.JPG,powdery_mildew,0.5959173440933228,0.022215239703655243
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/d46523ec-cfbe-42dd-a60e-79e2e58598bd___FREC_Pwd.M 4506_flipLR.JPG,powdery_mildew,0.45477721095085144,0.027966612949967384
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/053340db-a887-46bf-99d3-367b8175efd3___FREC_Pwd.M 4938.JPG,powdery_mildew,0.4317728281021118,0.016262168064713478
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/644a0661-efb6-4200-8b57-388fd1b2d588___FREC_Pwd.M 4464_flipLR.JPG,powdery_mildew,0.3977183997631073,0.02679009735584259
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f4a25922-202e-4024-8eb9-636311603cba___FREC_Pwd.M 0441_flipLR.JPG,powdery_mildew,0.3582656681537628,0.024343637749552727
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/dc8c4626-e9fb-4dc8-80f4-6af50321dec6___FREC_Pwd.M 4708_flipLR.JPG,powdery_mildew,0.45198068022727966,0.025096068158745766
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1d8075d8-202f-44a6-821d-a596eb480c5c___FREC_Pwd.M 4576_flipLR.JPG,powdery_mildew,0.5209295749664307,0.020347820594906807
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/34ef9fe3-385a-49a0-981d-483175edfcd1___FREC_Pwd.M 5161.JPG,powdery_mildew,0.43892917037010193,0.028336690738797188
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/328041cc-6302-4d95-8160-f976e6e61426___FREC_Pwd.M 0257.JPG,powdery_mildew,0.44967713952064514,0.014978921972215176
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/46713371-70e1-4a42-9537-5781e602c174___FREC_Pwd.M 0384.JPG,powdery_mildew,0.4568299353122711,0.01639540120959282
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/38895ed0-5a4e-4954-8778-9f022267431e___FREC_Pwd.M 4997.JPG,powdery_mildew,0.355869323015213,0.011421691626310349
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f22b9bbe-1c84-4e0b-bc23-f9da36765801___FREC_Pwd.M 0472.JPG,powdery_mildew,0.3892057240009308,0.010046678595244884
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a21fb672-e50e-40eb-9141-17a084f6e5ef___FREC_Pwd.M 4475_flipLR.JPG,powdery_mildew,0.4580799639225006,0.02536799944937229
